X,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,SE_ANNO_CAD_DATA,OBJECTID
-8572256.48665702,4704996.18503007,13000102_13065392,13000102,702.80401611,1ST ST SE & NORTH CAROLINA AVE SE,13,29733f3d11853cfe199e2c7a65346368,4003b,,4977020
-8580939.45442914,4708882.85544888,11037892_11072862,11037892,699.02502441,FOXHALL RD NW & Q ST NW,13,070d0caab51fca1f74c7f4da61c07381,6090,,4977032
-8575157.59659892,4708115.68197446,11001402_11085732*1,11085732,0,THOMAS CIR NW & 14TH ST NW,13,8a0b4eeb9487655e40404eb369a274de,1027,,4977033
-8574511.98057004,4709586.33348498,11001002_11084562_11089442,11084562,1394.86303711,T ST NW & VERMONT AVE NW & 10TH ST NW,13,d419e325b1f3eff0511740657c6486a9,2101,,4977035
-8571827.94574418,4704961.02153613,13000302_13031332,13031332,610.04400635,E ST SE & 3RD ST SE,13,1eb7776e0748f850ff57cd0ba5f40024,4007,,4977039
-8577465.3571267,4711011.92968547,11025152_11094252,11025152,2979.44506836,CONNECTICUT AVE NW & WOODLEY RD NW,13,7bfceb319abde7214284d221d03d2d24,6084,,4977060
-8573648.57113816,4718553.92323149,11022812_11031982,11022812,989.28100586,CHESTNUT ST NW & EASTERN AVE NW,13,c6a3700a7d70a4b68c8ab6d0f28aa75d,5164,,4977062
-8577036.93719799,4707657.30400906,11002202_11069812_36001812_36003902,11069812,3670.01611328,PENNSYLVANIA AVE NW & 22ND ST NW & Ramp-36001812 & Ramp-36003902,13,9e737cfb6c264290b30f66d5a5f5d88d,1148,,4977073
-8581144.7654146,4716056.63262013,11092692_11094052,11092692,1821.96203613,WESTERN AVE NW & WISCONSIN AVE NW,13,2de18173972470b339848ed8e5b9a807,6129,,4977077
-8575187.74035264,4710869.60484861,11001402_11034582*1,11001402,3811.71606445,14TH ST NW & FAIRMONT ST NW,13,8b59b56bba4d77438a48d391be5e97c7,5058a,,4977093
-8570658.49457616,4704395.06715197,13001102_13047772,13001102,1168.56604004,11TH ST SE & I ST SE,13,dbceec7eb44a670bce362ffbdef7c876,4037,,4977097
-8577040.96590817,4708950.43821304,11036722_11072862,11036722,4077.87402344,FLORIDA AVE NW & Q ST NW,13,9c1f05b83a03eee5abd399e77fbbe31f,1153a,,4977131
-8573748.61620923,4711373.32440764,11045762_11068832_11090872_36005342,11045762,0,HOBART PL NW & PARK PL NW & WARDER ST NW & Ramp-36005342,13,413c4259a60ca44e6a8e4038c7377fc5,5177,,4977142
-8569069.28362027,4706803.08430555,12001902_12031332,12031332,2193.07788086,E ST NE & 19TH ST NE,13,2080109c809d79f04942a239d3bad9cb,3131,,4977143
-8575243.94185132,4713958.41971335,11001402_11018782,11018782,1444.35498047,BUCHANAN ST NW & 14TH ST NW,13,9aebb1f47099f148d26e833af738a5d1,5242,,4977165
-8579352.24487269,4715184.69991329,11025152_11035552,11035552,752.33502197,FESSENDEN ST NW & CONNECTICUT AVE NW,13,2745b4a9edd774783314e7a9acfecb87,6068,,4977185
-8576516.54054455,4708950.88824079,11072862_21025153,21025153,194.41000366,CONNECTICUT AVE NW Service Rd & Q ST NW,13,8bc18852d0dcce12e84721c234db2897,1130b,,4977188
-8573715.34520027,4712762.96127346,11000502_11074032,11000502,2955.6159668,5TH ST NW & QUINCY ST NW,13,31a9f3b1210c66c3ba6c50c65d5dab33,5018a,,4977191
-8574493.10890764,4707955.42757539,11001002_11053492,11001002,1342.24694824,10TH ST NW & L ST NW,,27c475a08b8f047aedb68ba6d9ed6a88,2093,,4977216
-8568726.61722999,4712096.47096325,12002202_12061422,12061422,2051.38989258,MONROE ST NE & 22ND ST NE,13,8d330a80fade3bc9c612f220ee3946cf,3174,,4977256
-8573400.33932343,4708737.89763028,11000402_11068382,11068382,616.86700439,P ST NW & 4TH ST NW,,985e515102760a3a337f726fdb2903c6,3011,,4977274
-8573083.24918955,4713387.2466759,11076702_11078732_11088012,11076702,711.53997803,ROCK CREEK CHURCH RD NW & SCOTT RD NW & UPSHUR ST NW,13,41901c755fd7cb8acba714e56ecb8577,5166,,4977295
-8572608.34315578,4709267.48049244,11074622_12074622_15065322,11074622,0,RANDOLPH PL NW & RANDOLPH PL NE & NORTH CAPITOL ST BN,13,ff6834652eac867d2207268d1d07de75,3042,,4977299
-8564113.24375813,4705894.33388131,12004902_15031912,15031912,5583.90722656,EAST CAPITOL ST BN & 49TH ST NE,,ee614ea41842f540fa9433a65ca3882c,4172,,4977313
-8569989.09493424,4705084.86365112,13001402_13026912_13052262,13052262,679.98400879,KENTUCKY AVE SE & 14TH ST SE & D ST SE,13,5f6face2ef4c5771cb77a1576e9fb0d0,4047,,4977337
-8574550.93373388,4718419.58473641,11032632_11040042,11032632,308.28399658,ELDER ST NW & GEORGIA AVE NW,,d41c2f9f75da667f540d0e457efb0f3a,5125,,4977339
-8575276.95946874,4713501.46227271,11011052_11089112,11011052,520.10900879,ARKANSAS AVE NW & VARNUM ST NW,13,bbc59890b97a342859e38ddda113be33,5053a,,4977347
-8575159.24437077,4706227.72899569,11001402_11025352,11001402,284.88299561,14TH ST NW & CONSTITUTION AVE NW,13,0250b56e22dc8214c47b0cba5b51e117,1008,,4977368
-8579309.41586898,4709171.81523618,11003502_11075332,11075332,435.44400024,RESERVOIR RD NW & 35TH ST NW,13,714ba87b29f79157515ed1e2ca43c913,6032,,4977370
-8574368.4455062,4710102.78624648,11036722_11090152,11036722,1642.51000977,FLORIDA AVE NW & W ST NW,,89c2f50c20efae5c8e9f40ce98066e2c,2285,,4977380
-8568013.30661432,4703398.32227102,13002802_13069812,13069812,3540.29711914,PENNSYLVANIA AVE SE & 28TH ST SE,13,1fc7dabd13db504938c750088ba1f249,4141,,4977403
-8574898.67809444,4707548.29002725,11001302_11047772,11047772,1579.98303223,I ST NW & 13TH ST NW,,3397b12d67531d9983efd5d9ae530d47,2136,,4977420
-8574269.11789337,4709373.67216005,11000902_11077672,11077672,1185.29602051,S ST NW & 9TH ST NW,13,a2440a11431d0122f898f87ae60d48c9,2084,,4977424
-8578187.56672022,4708105.1468697,11003002_11057852,11057852,4233.36083984,M ST NW & 30TH ST NW,13,c616a2cbe952a520d5ce1db1144e8561,6012,,4977426
-8572956.48597421,4706434.66912,11000102_11019822,11000102,371.73800659,1ST ST NW & C ST NW,13,02fea5bec5a67eb1ae47aba924b3b57e,2001,,4977427
-8572954.49207133,4706977.63045392,11000102_11034382,11000102,793.20098877,1ST ST NW & F ST NW,,c7a9540e76291022eb30d1b1b95202cf,2021a,,4977437
-8572556.41238345,4699508.03665721,14058542_36003242_36003492,36003242,209.39199829,Ramp-36003242 & MALCOLM X AVE SW & Ramp-36003492,14,5d88b3028c9b2953f2387036d66bce01,4249a,,4977439
-8571825.62398286,4708473.88300344,12000302_12036722,12000302,1996.87402344,3RD ST NE & FLORIDA AVE NE,,d5d7c855aeaa420429658f311f3d349f,3226,,4977473
-8577464.28358236,4709307.04119487,11002402_11059602,11002402,1039.9699707,24TH ST NW & MASSACHUSETTS AVE NW,13,0875c9085f369cc5f2f984a9981632fd,6005,,4977476
-8576248.32776781,4706306.28015889,11001802_11089892,11089892,111.375,VIRGINIA AVE NW & 18TH ST NW,13,aefba4071fd35fb3059b258e1a0b9d31,1102,,4977482
-8581283.56944842,4708660.58719361,11057912_11072862_47017142,11057912,605.16601563,MACARTHUR BLVD NW & Q ST NW & Alley-47017142,13,3319ebe382cb557d8b6ecb58e7a88903,6098,,4977483
-8574494.57833083,4708919.08752673,11001002_11075462,11001002,2090.04589844,10TH ST NW & RHODE ISLAND AVE NW,,40ab749b346471a86d6aa38400ca5d47,2099,,4977491
-8579851.70167188,4709158.8994027,11003802_11075332,11075332,858.15002441,RESERVOIR RD NW & 38TH ST NW,13,955fd0dfa30e380043180d0e14bebc37,6034,,4977503
-8571828.51435621,4706292.65809511,12000302_12059472,12000302,304.05300903,3RD ST NE & MARYLAND AVE NE,,36f1d3cdc2a21a1280f62636977ffd95,3054a,,4977504
-8571700.12057056,4701802.93080614,13032112_13035682*1,13035682,471.72799683,FIRTH STERLING AVE SE & EATON RD SE,13,a2172384096937e7a60b19fdf07d45b6,4270,,4977541
-8573401.75097884,4707719.00528336,11000402_11050892,11050892,616.88702393,K ST NW & 4TH ST NW,13,79c02c135ce0e61ada6d940e8e1d4d65,2028,,4977542
-8574488.50044951,4713348.98613753,11051352_11088012,11088012,1097.1159668,UPSHUR ST NW & KANSAS AVE NW,13,850091b43e2caa128ef35eaa09d15c69,5259,,4977550
-8569987.67988762,4704580.79125973,13001402_13071892A,13071892A,52.79700089,POTOMAC AVE SE & 14TH ST SE,13,51671a46047b10895b65fa9a525463cc,4049a,,4977560
-8574269.3240115,4708738.5692398,11000902_11068382,11000902,2223.86694336,9TH ST NW & P ST NW,13,26a011133ca0da333a8bbdda24e8e293,2079,,4977565
-8581156.2444636,4712151.66883208,11057982_11064412,11057982,2135.06103516,MACOMB ST NW & NEW MEXICO AVE NW,13,bda6b90917f6422ffaf16d13fe4bf848,6121,,4977600
-8575651.8213486,4716289.60862355,11001602_11061362,11001602,6962.81103516,16TH ST NW & MISSOURI AVE NW,13,8986e78758a51edc6be0ba75d4c15d9f,5097,,4977603
-8574040.28377767,4705402.39059881,14000702_14019822_14059472,14019822,809.7130127,C ST SW & 7TH ST SW & MARYLAND AVE SW,13,acbd3e13664d04c11752de04d7bc0f1d,1204,,4977625
-8572873.59905057,4706804.0423338,11031332_11064282,11064282,465.83200073,NEW JERSEY AVE NW & E ST NW,,b49de2e1bf7eba8bbb05d2634bd85f23,2150,,4977639
-8571428.73747052,4706441.20066999,12000602_12019822,12019822,976.53198242,C ST NE & 6TH ST NE,13,226045af3640ae5e8d645880480e77e3,3069,,4977665
-8572787.13807951,4703991.43933536,14000052_14057852,14000052,314.12399292,HALF ST SW & M ST SW,13,1e8e2fc7d36cbf7a703b77e7e3b45235,2171,,4977667
-8571040.4547751,4706440.13011217,12000802_12019822,12000802,418.77398682,8TH ST NE & C ST NE,,ae087e0be45e8aaaebeb09658f1e6307,3081,,4977697
-8573940.30139175,4709165.90637536,11059022_11074162_11075462,11059022,334.35299683,MARION ST NW & R ST NW & RHODE ISLAND AVE NW,14,9f341eb9a9be8b01c4037293f9fef3aa,3044,,4977714
-8583454.4078175,4712472.25316608,11027092_11057002,11057002,1286.59204102,LOUGHBORO RD NW & DALECARLIA PKWY NW,13,96fdeb40bec98b3211dcbeb3ab6242dd,6262,,4977721
-8581209.21293339,4708628.36291466,11057912_11072862_58016332,11057912,542.06500244,MACARTHUR BLVD NW & Q ST NW & Driveway-58016332,13,7107bef47b9053578ed888e6c23e130f,6098,,4977780
-8571547.60566776,4705361.07488598,13065392_13069812,13069812,389.25100708,PENNSYLVANIA AVE SE & NORTH CAROLINA AVE SE,13,6e4d76ff8ebfad815aeb9853da4a7416,4057,,4977782
-8575646.3458449,4719403.26006428,11001602_11050572,11001602,9376.75585938,16TH ST NW & JONQUIL ST NW,13,745cb24cc61c7794d919ab2a6ded9f8a,5262,,4977797
-8573592.97365068,4709373.94384456,11064282_11077672,11064282,2537.77587891,NEW JERSEY AVE NW & S ST NW,,8f8957f1c4537168b61f3805e7730425,3029a,,4977808
-8573253.82704658,4718075.25291776,11020862_11058822,11058822,231.24699402,MAPLE ST NW & CARROLL ST NW,13,01b5bce8efea9821f0a0939854c9745a,5115,,4977819
-8572802.34058198,4705224.5696281,14026912_14028662_14091201_14091202_14091203_36001892_36001972,14026912,150.21699524,D ST SW & DELAWARE AVE SW & WASHINGTON AVE SW & WASHINGTON AVE SW & WASHINGTON AVE SW & Ramp-36001892 & Ramp-36001972,13,b2c286f7485e68b10519a9cb2e55ae13,2203,,4977834
-8574402.62138738,4710214.11993357,11036722_11080082_58025082,11036722,1734.49902344,FLORIDA AVE NW & SHERMAN AVE NW & Driveway-58025082,14,008d05d00ac52b8b19b3abb66997f3b9,5171,,4977836
-8577920.3655027,4709736.51292759,11014952_11059602_47029982,47029982,69.98100281,Alley-47029982 & BELMONT RD NW & MASSACHUSETTS AVE NW,13,055ed2e362de0b639dbbffe3ce16ac37,6105,,4977844
-8569995.91897489,4713690.03134138,12001402_12081442_12092102,12081442,3950.36499023,SOUTH DAKOTA AVE NE & 14TH ST NE & WEBSTER ST NE,13,fa578851dab015d774aa2dbbda25abb2,3201,,4977848
-8568954.32309836,4712474.7751191,12002002_12081442,12002002,2274.28295898,20TH ST NE & SOUTH DAKOTA AVE NE,13,feae0ada7a7d841db96f9842a3351a6a,3203,,4977852
-8575157.8843709,4705580.42703853,14001402_14047972,14047972,1985.79504395,INDEPENDENCE AVE SW & 14TH ST SW,13,4d2c85fa5f2ffcdf21f60cc310af931d,1223,,4977864
-8567367.00203798,4700484.44017314,13063502_13081512,13063502,2746.34912109,NAYLOR RD SE & SOUTHERN AVE SE,13,56dbfa7e0e131c61678f3305dd85e97e,4252,,4977874
-8579464.67348536,4710105.05881289,11090092_11094052,11094052,2001.22802734,WISCONSIN AVE NW & W PL NW,13,2b48513bb038eb40431cdcbea53d5e63,6153,,4977892
-8575157.62324775,4708622.87853518,11001402_11075462,11001402,2066.33398438,14TH ST NW & RHODE ISLAND AVE NW,13,da71c49f15e7dee01794bd68040916e4,1024,,4977907
-8580320.00710511,4713868.23524041,11093992_11094052,11093992,901.01397705,WINDOM PL NW & WISCONSIN AVE NW,13,909dc715d39a0fe4563405c86488fa98,6015a,,4977941
-8564459.9472557,4703544.79832148,13016902_13075662,13016902,554.94702148,BOWEN RD SE & RIDGE RD SE,13,e8e16ad70f9e372e068ed1681970e340,4149,,4977967
-8573290.68542437,4705759.70689079,14000302_14049792,14000302,108.7539978,3RD ST SW & JEFFERSON DR SW,13,2a79ea62410ea7bb6aca0725e5ea3210,2183,,4977970
-8577845.14427607,4707414.49942982,11002702_11089892_21089891,11002702,0,27TH ST NW & VIRGINIA AVE NW & VIRGINIA AVE NW Service Rd,13,8bae7cd04828ee1b1f4ae2dfe352861c,1174,,4977974
-8577250.32463053,4708942.9853639,11002302_11072862,11002302,2272.16699219,23RD ST NW & Q ST NW,13,b5f4410b0a12de02003bf55f9b27dba0,1164,,4977992
-8572256.55425311,4706446.84999065,12000102_12019822,12000102,423.47000122,1ST ST NE & C ST NE,,d246fcb8b06eaeea15dc07fab1959ef8,2158,,4978011
-8576071.63548592,4709942.04993477,11021842_11036722,11021842,0,CHAMPLAIN ST NW & FLORIDA AVE NW,13,42f217308bb896493f0b3dc8cbd3201c,1235a,,4978012
-8572607.55395604,4709763.59821046,11075462_12075462,11075462,0,RHODE ISLAND AVE NW & RHODE ISLAND AVE NE,13,ef7aa2b8f2c8a544a1e9b88f3643540d,3043,,4978014
-8575781.38051187,4705600.79938638,14047972A_14058502A,14058502A,1063.5760498,MAINE AVE SW & INDEPENDENCE AVE SW,14,10c53a3349f02afd9e203e9a74d84237,1248,,4978033
-8574521.23111107,4711482.29120785,11048752_11080082,11048752,1753.13598633,IRVING ST NW & SHERMAN AVE NW,13,31f74e527d2c69162fc1dae95cda7656,5173,,4978046
-8568419.36661592,4703615.45130315,13054992_13061162A_13061162A_13061162A_13069812_36002872,13069812,3181.41503906,PENNSYLVANIA AVE SE & L'ENFANT SQ SE & MINNESOTA AVE SE & Ramp-36002872,13,b251534b7b174c00827f4f5e88524152,4201,,4978049
-8579024.3379138,4709322.36807619,11074162_11094052,11074162,4503.35595703,R ST NW & WISCONSIN AVE NW,13,1d27f9301fc4152ba90a14bfd4b11dfd,6150,,4978054
-8573296.12352013,4706440.84106445,11000302_11019822,11000302,420.68301392,3RD ST NW & C ST NW,,042fd39bf80b57285c83fd741a83f2b7,2015,,4978057
-8575450.28212857,4707718.82512636,11001502_11050892_21050891,11050892,2211.07104492,K ST NW & 15TH ST NW & K ST NW Service Rd,13,e99d5a01581b966bcc14f66029621252,1037,,4978065
-8573535.6556196,4696277.1316444,14053622_14068122,14053622,109.73500061,LABORATORY RD SW & OVERLOOK AVE SW,14,5cb97d6ff11b9049b60efccd56050907,4170,,4978097
-8570166.08412543,4706439.4899258,12019822_12085212,12019822,1960.55505371,C ST NE & TENNESSEE AVE NE,13,253b1129ba43ff1cfe4d17be47bc00bc,3218,,4978111
-8576796.96360824,4706228.87594902,11002102_11025352,11002102,0,21ST ST NW & CONSTITUTION AVE NW,13,5281c27e63da41ae44b82b5c1576b77b,1133,,4978120
-8574494.72719677,4707118.16738001,11001002_11038612,11001002,692.45898438,10TH ST NW & G ST NW,,9d4cd847ac57a0debb7298cfee70c9f4,2089,,4978161
-8574108.28265582,4710818.38325055,11033862_11040042,11033862,0,EUCLID ST NW & GEORGIA AVE NW,13,b34e55c37eaa29d76b87ce31aaab7c92,5126,,4978178
-8576239.68855782,4709008.588879,11001802_11064222_47061522,11001802,2159.86499023,18TH ST NW & NEW HAMPSHIRE AVE NW & Alley-47061522,13,b329056c22b5fcf5ed33d5481ea40697,1372,,4978222
-8575995.96117311,4705911.05410449,11001702_14001702,14001702,0,17TH ST SW & 17TH ST NW,13,f3d9e3ab0d38f1ef5a560dd617b3af22,1071,,4978240
-8569781.64878847,4704652.57391887,13001502_13071892,13001502,968.21899414,15TH ST SE & POTOMAC AVE SE,13,42e808e176212fddeb6cc15ffbf543f7,4050a,,4978298
-8577533.91528418,4708110.64261762,11002502_11057852,11002502,910.14300537,25TH ST NW & M ST NW,13,2bcfeac7784011948b0cfde64bfde268,1171,,4978322
-8568674.79448915,4713543.97113074,12031982_12089112*1,12089112,2083.21508789,VARNUM ST NE & EASTERN AVE NE,13,7d60df33b70519c8851b3f05f5a09fa2,3150,,4978326
-8575209.21519126,4708166.23932142,11057852_11085732_21059601,11085732,188.22399902,THOMAS CIR NW & M ST NW & MASSACHUSETTS AVE NW Service Rd,13,528d6b9ec1269517d588606d6ed8f5eb,1365a,,4978342
-8575885.33533059,4708950.17894616,11001702_11072862,11001702,2489.42895508,17TH ST NW & Q ST NW,13,f3630c887c7f666c055c448e0b91a7cb,1080,,4978348
-8574040.92624595,4709162.32945332,11000702_11074162,11074162,1116.63000488,R ST NW & 7TH ST NW,13,c1f22af79b65ede691cd90329fad1b42,3025,,4978368
-8568501.5384278,4711793.96142579,12002402_12051542_12075462,12002402,1577.6550293,24TH ST NE & RHODE ISLAND AVE NE & KEARNY ST NE,13,d5d418bdb560d2dfd81904fa57fb8b01,3249,,4978369
-8573415.73257494,4717712.15214705,11011572_11016382,11011572,180.875,ASPEN ST NW & BLAIR RD NW,13,3f8df3c0fd30a0354a18d7b760ec31d2,5112,,4978422
-8572256.19875591,4697523.15386011,13000102_13011702,13000102,2440.81811523,1ST ST SE & ATLANTIC ST SE,13,3aadfd1766141a126fa9996bdccbc407,4106,,4978433
-8569780.74173865,4706429.48125144,12001502_12019822,12019822,2262.36108398,C ST NE & 15TH ST NE,13,9518230eab523b9ff355ab8e03dcef25,3112,,4978440
-8571545.98443473,4706216.50113538,12000502_12025352,12025352,832.59197998,CONSTITUTION AVE NE & 5TH ST NE,13,03d21e4bb5e8f4640f2301d9d27d813d,3242,,4978444
-8570513.99789803,4713185.41931047,12001202_12084892,12084892,1226.47094727,TAYLOR ST NE & 12TH ST NE,13,f7774b4de3de83c02d10ca7a19919ff1,3217,,4978447
-8573707.9832162,4707519.42181684,11000502_11059602,11000502,701.75097656,5TH ST NW & MASSACHUSETTS AVE NW,13,2256dbd805c029c1b0ecead823b965ce,2035,,4978449
-8572922.91786709,4703991.75741932,14020282_14057852,14020282,127.96800232,CANAL ST SW & M ST SW,13,a2746d84d16c18618137242cfd29ef46,2174,,4978456
-8576436.28156702,4709631.52972521,11001902_11036722,11001902,2509.59204102,19TH ST NW & FLORIDA AVE NW,13,776358fa35d0da5e44b187ff22f11cdc,1108a,,4978462
-8572466.92641762,4706909.52489957,12000102_12024732_12059602_62063402,62063402,0,NATIONAL MALL TRAIL NE & COLUMBUS CIR NE & MASSACHUSETTS AVE NE & 1ST ST NE,,3e7b01993a511e7226121f38e3ceab8b,2165,,4978464
-8570906.07658556,4705900.30693843,12000902_13000902_15031912,12000902,0,9TH ST NE & 9TH ST SE & EAST CAPITOL ST BN,,d9d4901755802c1d2a17311af997bc68,4066,,4978468
-8579955.42754829,4716517.10234444,11025152_11062142,11025152,7668.90576172,CONNECTICUT AVE NW & MORRISON ST NW,13,92ccd7b90c56fb97c91bcbd208118baf,6166,,4978472
-8569987.36460387,4707386.88085839,12001402_12042442,12001402,1153.9510498,14TH ST NE & H ST NE,13,f29d35d7333074e5e5b3474089d9414e,3110,,4978487
-8573554.35892928,4705581.00662743,14000402_14047972,14047972,736.01501465,INDEPENDENCE AVE SW & 4TH ST SW,13,4e84d37abc12065f59436d824664cf98,2191,,4978488
-8568149.06216761,4710445.9255327,12002602_12015992,12015992,2705.69189453,BLADENSBURG RD NE & 26TH ST NE,13,b630b8b3cba27e7f57774a4e528562b9,3219,,4978490
-8570782.37295502,4706840.42973059,12001002_12059472,12059472,1042.91601563,MARYLAND AVE NE & 10TH ST NE,,513bf866c3038b2f25e0244f41ff7ce6,3460,,4978501
-8575654.73403929,4714875.98458083,11001602_11024502,11001602,5866.60595703,16TH ST NW & COLORADO AVE NW,13,3d48fc20e08c51a9b83eff42130015bb,5085,,4978533
-8579749.06923458,4710583.89658309,11003702_11020022,11003702,1391.26098633,37TH ST NW & CALVERT ST NW,,e5dcd5d0cb5a4a64574d9e1daaf20e68,6132a,,4978545
-8569273.04059228,4708323.08698488,12001702_12015992_12062462,12015992,827.04998779,BLADENSBURG RD NE & 17TH ST NE & MOUNT OLIVET RD NE,13,ebea619ab2a514462edf3a56a6200b0e,3117,,4978553
-8572253.80114362,4703731.17042015,13000102_13063182,13000102,1383.7199707,1ST ST SE & N ST SE,13,ea8592cb169c02cc3de39cfc24d8d92e,2264,,4978562
-8568725.82009865,4712237.11740351,12002202_12064612,12064612,1666.67297363,NEWTON ST NE & 22ND ST NE,13,d23fd5dbde9c0278ad974a089f5112af,3204,,4978565
-8567959.10323646,4711249.92223018,12081442_12089962,12081442,1477.98706055,SOUTH DAKOTA AVE NE & VISTA ST NE,13,40d291f446d24f09c5a963b5301ad34d,3214,,4978575
-8571984.68534235,4701737.22297551,13035682_14028302_15081252_15081252_15081252A_15081252A_64010532_65081252,15081252,3405.14697266,SOUTH CAPITOL ST BN & DEFENSE BLVD SW & SOUTH CAPITOL ST BN & FIRTH STERLING AVE SE & SOUTH CAPITOL ST TRAIL BN & ANACOSTIA RIVER TRAIL SW,13,62f493142b5352475b9ea776620d0100,4186,,4978576
-8569728.55906587,4711033.94978268,12038092_12075462,12038092,2244.2409668,FRANKLIN ST NE & RHODE ISLAND AVE NE,,22db7b3d968eabaa0b54b91e297a7e72,3193,,4978586
-8580899.06477954,4714661.58811029,11022552_11076312,11076312,384.02099609,RIVER RD NW & CHESAPEAKE ST NW,13,a3abfd96d9cf87d445038cec22975980,6044,,4978624
-8567445.52141163,4710721.43315188,12003132_12030222_12081442,12081442,902.62799072,SOUTH DAKOTA AVE NE & 31ST PL NE & DOUGLAS ST NE,13,0aa1bbfbdeefea269adb70e65e6ac686,3207,,4978635
-8573556.69752997,4706013.5960931,11000402_11058242,11058242,205.50999451,MADISON DR NW & 4TH ST NW,13,bab1bc917fe0195f851ab0c360674ab4,2029,,4978636
-8575810.02186078,4705489.2431143,14047972_36003232,14047972,2521.44311523,INDEPENDENCE AVE SW & Ramp-36003232,13,d7f667155ea1b2bd188f2635bc85a31d,1250,,4978641
-8574636.15579678,4717365.5669255,11040042_11088792,11040042,5998.12988281,GEORGIA AVE NW & VAN BUREN ST NW,13,cf93a908a17de7aa7dec16bed74d23a4,5147,,4978643
-8568834.97524685,4706399.64979441,12002102_12002202_12019822,12019822,3004.25488281,C ST NE & 21ST ST NE & 22ND ST NE,13,e43eb881aee2398295144973400f5dec,3133,,4978651
-8576127.28822204,4709162.22479887,11064222_11074162,11074162,2742.13598633,R ST NW & NEW HAMPSHIRE AVE NW,13,d7127e09f96bffe0b37acfd63921ebd8,1186,,4978658
-8575657.97008304,4712953.78759667,11001602_11011052,11001602,4375.76806641,16TH ST NW & ARKANSAS AVE NW,13,0c5383dfe1667049050511ff5f9aa777,5083,,4978665
-8564680.12837593,4707751.24378171,12004502_12079952,12004502,617.99798584,45TH ST NE & SHERIFF RD NE,13,58303ec0342e1f7d5376059f7f671119,4084,,4978668
-8570405.18451164,4714858.03737561,12039062_12078192,12078192,1118.38696289,SARGENT RD NE & GALLATIN ST NE,13,5321b013865e7e51eb42e7b359293448,3199,,4978673
-8573075.03903534,4714686.05354255,11000202_11034972_11064222,11034972,85.01799774,FARRAGUT ST NW & NEW HAMPSHIRE AVE NW & 2ND ST NW,13,983dca228388e6cb8eacfe65bc24dd5e,5155,,4978701
-8576601.31426918,4706785.75144863,11002002_11031332_11031422,11002002,326.86401367,20TH ST NW & E ST NW & E STREET EXPY NW,,13763ecfc362b4f09be84ec6b46f76fd,1119,,4978766
-8576603.52555945,4706228.84457722,11002002_11025352,11002002,0,20TH ST NW & CONSTITUTION AVE NW,,1f49d673d158305a0ee95a55bcb28a9b,1117,,4978783
-8581299.09492353,4709465.97335868,11037892_58001852,11037892,1244.20703125,FOXHALL RD NW & Driveway-58001852,13,7fa787d598182ac1754e4e6fa8e77acd,6260,,4978790
-8573817.2510641,4707482.71420021,11000602_11047772,11000602,976.07501221,6TH ST NW & I ST NW,13,d09f923a0041880fea1e91821f79f5b1,2045,,4978855
-8561718.2134641,4706546.40272826,12029702_12031982_36004642,36004642,25.80400085,Ramp-36004642 & DIX ST NE & EASTERN AVE NE,13,4c148de5dac5019bff01939bb78db204,4002a,,4978873
-8574221.51014742,4711821.4913689,11040042_11053752,11040042,1665.51000977,GEORGIA AVE NW & LAMONT ST NW,13,936002918d0dd057e8fd317f62dc4e2b,5277,,4978898
-8573121.64302907,4707256.80473878,11000202_11059602,11059602,447.02700806,MASSACHUSETTS AVE NW & 2ND ST NW,,12b44423dcd6ca553c1d572618c1af0f,2014,,4978940
